"observed_month","district","point","latitude","longitude","sf_find_neighborhood","supervisor","other_vehicles","passenger_vehicles","structures","tents","data_loaded_at","data_as_of"
"2024 Oct 01 12:00:00 AM","MISSION","POINT (-122.41354291 37.768997682)","37.76899768173","-122.41354290961","Mission","9","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","MISSION","POINT (-122.413861514 37.760620051)","37.76062005056","-122.41386151388","Mission","9","6","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","MISSION","POINT (-122.413789603 37.762956442)","37.76295644214","-122.41378960279","Mission","9","4","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.450769804 37.712892296)","37.71289229567","-122.45076980442","Outer Mission","11","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2024 Oct 01 12:00:00 AM","INGLESIDE","POINT (-122.448689416 37.710282099)","37.71028209942","-122.44868941605","Outer Mission","11","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.507394589 37.747284133)","37.74728413307","-122.50739458948","Outer Sunset","4","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.407832332 37.780821045)","37.78082104533","-122.40783233196","South of Market","6","0","0","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.507322505 37.744329434)","37.74432943354","-122.50732250512","Outer Sunset","4","3","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.507071383 37.742464558)","37.74246455842","-122.5070713833","Outer Sunset","4","1","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.506619766 37.738645315)","37.73864531509","-122.50661976635","Outer Sunset","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.506316677 37.736773138)","37.7367731378","-122.50631667674","Parkside","4","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.504355647 37.736164624)","37.73616462358","-122.50435564667","Parkside","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.398972325 37.778848707)","37.77884870676","-122.39897232503","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.493569814 37.736903325)","37.73690332472","-122.49356981367","Parkside","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.494327873 37.732245089)","37.73224508887","-122.49432787299","Lakeshore","7","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.492795326 37.728537488)","37.72853748794","-122.49279532582","Lakeshore","7","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","PARK","POINT (-122.440688722 37.772247098)","37.7722470978","-122.44068872184","Buena Vista","5","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.484861352 37.719249904)","37.71924990446","-122.48486135155","Parkmerced","7","2","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","PARK","POINT (-122.444774061 37.770300503)","37.77030050309","-122.44477406144","Haight Ashbury","5","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","PARK","POINT (-122.447657436 37.76993026)","37.76993026001","-122.44765743613","Haight Ashbury","5","0","0","2","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.48703327 37.708785857)","37.70878585666","-122.4870332703","Lakeshore","7","0","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","PARK","POINT (-122.453973703 37.772079605)","37.77207960522","-122.45397370309","Panhandle","1","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.50197988 37.730414381)","37.73041438136","-122.50197988003","Lakeshore","7","0","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","RICHMOND","POINT (-122.478627227 37.768886838)","37.76888683772","-122.47862722725","Golden Gate Park","4","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.398541091 37.747004496)","37.74700449624","-122.39854109145","Produce Market","10","7","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.405652367 37.775993055)","37.7759930552","-122.40565236658","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.399326501 37.743718188)","37.74371818768","-122.39932650075","Produce Market","10","10","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.400092027 37.742635756)","37.74263575555","-122.40009202667","Produce Market","10","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.402012944 37.778326928)","37.77832692788","-122.40201294422","South of Market","6","0","0","0","3","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","PARK","POINT (-122.435270995 37.763263977)","37.76326397727","-122.4352709949","Corona Heights","8","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.402533281 37.741413808)","37.74141380759","-122.40253328074","Apparel City","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.403888813 37.738949258)","37.73894925801","-122.40388881314","Apparel City","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.420095056 37.784398574)","37.78439857366","-122.4200950563","Tenderloin","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TENDERLOIN","POINT (-122.418651693 37.785570289)","37.7855702885","-122.41865169257","Tenderloin","6","0","0","2","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.419297434 37.786443631)","37.78644363058","-122.41929743439","Lower Nob Hill","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.420629486 37.7872176)","37.78721760017","-122.42062948644","Lower Nob Hill","3","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.418820336 37.788404108)","37.78840410817","-122.41882033646","Lower Nob Hill","3","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.391410856 37.731442252)","37.73144225226","-122.39141085649","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.392807027 37.745349443)","37.74534944268","-122.39280702656","Produce Market","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.384650091 37.728373356)","37.7283733563","-122.38465009123","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390996633 37.745364179)","37.74536417859","-122.3909966327","Central Waterfront","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","MISSION","POINT (-122.419007756 37.770072845)","37.77007284489","-122.41900775582","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389582813 37.745457287)","37.7454572873","-122.38958281345","Central Waterfront","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.388425771 37.744918581)","37.74491858121","-122.38842577052","Central Waterfront","10","9","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.421196774 37.772984379)","37.7729843787","-122.42119677365","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.388949774 37.715046366)","37.7150463659","-122.38894977404","Bret Harte","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.419107182 37.731157068)","37.73115706817","-122.41910718153","University Mound","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TENDERLOIN","POINT (-122.4183 37.775)","37.775","-122.4183","South of Market","6","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.383368833 37.73548729)","37.73548728974","-122.38336883307","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.421709076 37.782305233)","37.78230523317","-122.42170907557","Cathedral Hill","2","0","0","1","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.392912104 37.737850259)","37.73785025919","-122.3929121045","Bayview","10","4","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.477923147 37.733102886)","37.73310288598","-122.47792314738","Merced Manor","7","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.379844906 37.732491722)","37.73249172206","-122.37984490592","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.479345724 37.733703205)","37.73370320547","-122.47934572399","Merced Manor","4","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390497526 37.738388782)","37.7383887824","-122.39049752621","Bayview","10","9","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.475168183 37.725613597)","37.72561359734","-122.47516818345","Stonestown","7","3","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.371415142 37.727554648)","37.72755464825","-122.37141514208","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.392011783 37.73616067)","37.73616067032","-122.39201178316","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TENDERLOIN","POINT (-122.414628044 37.777118528)","37.77711852793","-122.41462804377","South of Market","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4129711 37.732306014)","37.73230601425","-122.4129711","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.392720576 37.736912568)","37.73691256828","-122.39272057564","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.369033424 37.729977071)","37.72997707077","-122.3690334243","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.373884451 37.731000372)","37.73100037193","-122.37388445076","India Basin","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.392336943 37.737588131)","37.73758813113","-122.39233694313","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4074629 37.734506814)","37.73450681427","-122.4074629","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.47016184 37.714612041)","37.71461204143","-122.47016184032","Merced Heights","11","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.470741533 37.715519639)","37.71551963947","-122.47074153274","Merced Heights","11","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.471718192 37.716102862)","37.71610286214","-122.4717181921","Merced Heights","11","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.376316797 37.73435889)","37.73435889004","-122.3763167969","India Basin","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.46484939 37.714304909)","37.71430490901","-122.46484939009","Merced Heights","11","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4127578 37.730971614)","37.73097161424","-122.4127578","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390429782 37.737385622)","37.73738562161","-122.39042978188","Bayview","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.380558347 37.733620579)","37.73362057912","-122.38055834695","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.457367703 37.713204473)","37.71320447334","-122.45736770332","Oceanview","11","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.388498264 37.722240233)","37.72224023329","-122.3884982637","Hunters Point","10","7","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.456056438 37.711700598)","37.71170059772","-122.45605643839","Oceanview","11","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.391080407 37.723684178)","37.72368417844","-122.39108040671","Bayview","10","4","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.456386015 37.711480451)","37.71148045111","-122.45638601482","Oceanview","11","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.393155736 37.72490044)","37.72490044002","-122.39315573559","Bayview","10","5","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390706978 37.724463479)","37.72446347881","-122.39070697813","Bayview","10","3","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","INGLESIDE","POINT (-122.456949949 37.710289791)","37.71028979142","-122.45694994926","Outer Mission","11","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4155872 37.726948514)","37.7269485142","-122.4155872","University Mound","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.39229037 37.725358839)","37.72535883929","-122.39229036989","Bayview","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389745068 37.726624964)","37.72662496386","-122.38974506765","Bayview","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.386821192 37.726970927)","37.72697092675","-122.3868211922","Bayview","10","0","4","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.382464073 37.730028826)","37.73002882589","-122.38246407323","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","INGLESIDE","POINT (-122.453973033 37.711274627)","37.7112746267","-122.45397303253","Outer Mission","11","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.399132565 37.738607835)","37.73860783511","-122.39913256547","Silver Terrace","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.384043149 37.726289924)","37.72628992415","-122.38404314933","Hunters Point","10","7","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.379532032 37.728364416)","37.72836441582","-122.37953203213","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.382792559 37.725566484)","37.7255664844","-122.38279255914","Hunters Point","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.380977401 37.725338721)","37.72533872132","-122.38097740135","Hunters Point","10","4","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.381030144 37.726474404)","37.7264744042","-122.38103014395","Hunters Point","10","2","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4141657 37.729641114)","37.72964111423","-122.4141657","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.380463477 37.727846872)","37.72784687218","-122.38046347671","Hunters Point","10","2","1","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","INGLESIDE","POINT (-122.448102683 37.710542036)","37.7105420357","-122.44810268283","Outer Mission","11","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4127606 37.728028314)","37.72802831421","-122.4127606","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.44875513 37.719373757)","37.71937375717","-122.44875513017","Oceanview","11","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","SOUTHERN","POINT (-122.395187058 37.775880692)","37.77588069249","-122.39518705755","Mission Bay","6","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.409475 37.732873014)","37.73287301425","-122.409475","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.380284132 37.727960179)","37.72796017869","-122.38028413215","Hunters Point","10","4","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","TARAVAL","POINT (-122.461407781 37.72004102)","37.72004102006","-122.46140778065","Ingleside","11","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","NORTHERN","POINT (-122.433403842 37.784470117)","37.78447011716","-122.43340384215","Lower Pacific Heights","5","0","0","0","1","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.4079612 37.733892314)","37.73389231426","-122.4079612","Portola","9","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.380495501 37.726835075)","37.72683507506","-122.38049550111","Hunters Point","10","10","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","CENTRAL","POINT (-122.407887317 37.793612277)","37.79361227667","-122.40788731724","Nob Hill","3","0","0","1","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.382517963 37.72638797)","37.72638796982","-122.38251796265","Hunters Point","10","6","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.383270053 37.72952111)","37.72952111037","-122.38327005275","Hunters Point","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.383409133 37.72668247)","37.7266824698","-122.38340913267","Hunters Point","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.384985946 37.730636685)","37.73063668511","-122.38498594623","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.386023695 37.731184578)","37.73118457844","-122.38602369481","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390902248 37.748103802)","37.74810380212","-122.39090224836","Central Waterfront","10","0","0","1","3","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.38601964 37.726910294)","37.72691029417","-122.38601963991","Bayview","10","2","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.387923571 37.73225964)","37.7322596402","-122.38792357102","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","INGLESIDE","POINT (-122.448123805 37.718770935)","37.71877093462","-122.44812380522","Cayuga","11","0","0","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389858827 37.733396642)","37.73339664225","-122.38985882715","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.403702522 37.733549181)","37.73354918084","-122.403702522","Silver Terrace","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390783156 37.733871835)","37.7338718347","-122.39078315618","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389047199 37.723495752)","37.7234957517","-122.38904719886","Bayview","10","5","1","0","2","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389631354 37.73415388)","37.73415388005","-122.38963135351","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.386800694 37.732553162)","37.73255316238","-122.38680069438","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.388998386 37.721540049)","37.72154004946","-122.38899838594","Bret Harte","10","4","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.391790669 37.722229552)","37.72222955155","-122.39179066882","Bret Harte","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.387512678 37.733989177)","37.73398917688","-122.38751267759","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.39193713 37.723430452)","37.7234304524","-122.39193712989","Bret Harte","10","4","2","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.390671322 37.724814823)","37.72481482257","-122.39067132247","Bayview","10","1","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389675655 37.735178702)","37.73517870207","-122.3896756548","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
"2025 Sep 01 12:00:00 AM","BAYVIEW","POINT (-122.389675655 37.735178702)","37.73517870207","-122.3896756548","Bayview","10","0","0","0","0","2025/10/02 03:43:38 PM","2025/10/02 02:02:39 PM"
