observed_month,district,point,latitude,longitude,sf_find_neighborhood,supervisor,other_vehicles,passenger_vehicles,structures,tents,data_loaded_at,data_as_of,dist_to_bathroom_m,bathrooms_within_500m,needles_within_500m,underserved,kmeans_cluster,dbscan_cluster
2025-09-01,BAYVIEW,POINT (-122.389675655 37.735178702),37.73517870207,-122.3896756548,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,46.36738496807628,5,231,False,0,3
2025-09-01,BAYVIEW,POINT (-122.389675655 37.735178702),37.73517870207,-122.3896756548,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,46.36738496807628,5,231,False,0,3
2025-09-01,BAYVIEW,POINT (-122.400977564 37.731387181),37.73138718116,-122.40097756429,Silver Terrace,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,159.32480121821553,2,66,False,0,-1
2025-09-01,BAYVIEW,POINT (-122.4191007 37.727703214),37.72770321421,-122.4191007,University Mound,11.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,419.5320289851829,4,21,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.389668404 37.747712852),37.74771285184,-122.38966840405,Central Waterfront,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,305.011816040257,3,141,False,3,3
2025-09-01,BAYVIEW,POINT (-122.38937895 37.735917603),37.73591760345,-122.38937895021,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,108.37998802809842,7,276,False,0,3
2025-09-01,BAYVIEW,POINT (-122.388399037 37.735445592),37.73544559178,-122.38839903697,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,116.0739039880942,9,269,False,0,3
2025-09-01,INGLESIDE,POINT (-122.451441027 37.728428235),37.72842823526,-122.45144102722,Sunnyside,7.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,553.0764360136245,0,37,False,1,-1
2025-09-01,BAYVIEW,POINT (-122.389672137 37.736994722),37.73699472186,-122.38967213737,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,203.18818162656387,8,288,False,0,3
2025-09-01,BAYVIEW,POINT (-122.416289 37.722095314),37.72209531416,-122.416289,University Mound,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,116.92556846772004,10,4,False,0,6
2025-09-01,BAYVIEW,POINT (-122.385642866 37.733716357),37.73371635668,-122.38564286614,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,178.14525941111222,12,131,False,0,3
2025-09-01,BAYVIEW,POINT (-122.398869982 37.733315695),37.73331569529,-122.39886998168,Silver Terrace,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,317.476234976252,2,59,False,3,3
2025-09-01,BAYVIEW,POINT (-122.392200168 37.726337766),37.7263377655,-122.39220016849,Bayview,10.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,99.9165501966384,3,97,False,0,3
2025-09-01,INGLESIDE,POINT (-122.443860769 37.728123812),37.7281238119,-122.44386076927,Mission Terrace,7.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,160.86037584695848,7,27,False,0,4
2025-09-01,INGLESIDE,POINT (-122.442739606 37.729239936),37.72923993638,-122.4427396059,Sunnyside,7.0,2,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,252.9369292591049,7,28,False,0,4
2025-09-01,BAYVIEW,POINT (-122.383986268 37.737437901),37.73743790132,-122.38398626771,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,49.10430893577196,7,185,False,0,3
2025-09-01,BAYVIEW,POINT (-122.390048513 37.748071351),37.74807135089,-122.39004851258,Central Waterfront,10.0,4,3,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,346.62679096324257,1,152,False,3,3
2025-09-01,INGLESIDE,POINT (-122.441419624 37.729554962),37.72955496206,-122.44141962379,Mission Terrace,7.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,217.4424331821889,6,28,False,0,4
2025-09-01,BAYVIEW,POINT (-122.385834687 37.738612102),37.73861210249,-122.38583468669,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,53.28075670044239,8,225,False,0,3
2025-09-01,BAYVIEW,POINT (-122.390374256 37.749112831),37.74911283068,-122.39037425638,Central Waterfront,10.0,0,4,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,412.0066668039103,1,174,False,3,3
2025-09-01,BAYVIEW,POINT (-122.387746808 37.73970441),37.73970441019,-122.38774680782,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,171.63312958343863,8,263,False,0,3
2025-09-01,BAYVIEW,POINT (-122.416087 37.722870314),37.72287031417,-122.416087,University Mound,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,155.01552660893958,10,7,False,0,6
2025-09-01,BAYVIEW,POINT (-122.397972932 37.729952888),37.72995288826,-122.3979729323,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,448.8219184951717,2,61,False,3,3
2025-09-01,BAYVIEW,POINT (-122.386802776 37.742006589),37.74200658948,-122.38680277636,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,82.11092446073499,8,206,False,0,3
2025-09-01,BAYVIEW,POINT (-122.385037087 37.740987238),37.74098723828,-122.38503708746,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,140.6309158456364,7,169,False,0,3
2025-09-01,BAYVIEW,POINT (-122.39034901 37.749946195),37.74994619492,-122.39034901028,Central Waterfront,10.0,5,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,452.0681640908614,1,209,False,3,3
2025-09-01,,POINT (-122.397517191 37.72635691),37.72635690982,-122.39751719113,Bayview,,4,5,2,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,372.645395759296,3,66,False,3,3
2025-09-01,BAYVIEW,POINT (-122.4163045 37.726057514),37.7260575142,-122.4163045,University Mound,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,336.8303072487805,6,17,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.385469671 37.740130138),37.74013013807,-122.38546967114,Bayview,10.0,6,2,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,56.45738152841103,7,192,False,0,3
2025-09-01,BAYVIEW,POINT (-122.400205831 37.726987998),37.72698799817,-122.40020583143,Bayview,10.0,5,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,521.9100418465704,0,58,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.386763896 37.752325866),37.75232586632,-122.38676389556,Central Waterfront,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,494.1536591020305,1,178,False,3,3
2025-09-01,BAYVIEW,POINT (-122.394419705 37.732889606),37.73288960598,-122.394419705,Silver Terrace,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,294.64112476582125,3,136,False,3,3
2025-09-01,BAYVIEW,POINT (-122.4127602 37.728028914),37.72802891421,-122.4127602,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,238.525050651726,6,30,False,0,21
2025-09-01,BAYVIEW,POINT (-122.386689623 37.754193749),37.75419374856,-122.38668962295,Central Waterfront,10.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,568.8741950021924,0,206,False,3,9
2025-09-01,BAYVIEW,POINT (-122.392371619 37.757808283),37.75780828344,-122.39237161898,Potrero Hill,10.0,3,1,1,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,277.59331551045,5,229,False,5,-1
2025-09-01,BAYVIEW,POINT (-122.391979801 37.750106144),37.75010614353,-122.39197980078,Potrero Hill,10.0,0,0,1,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,577.6459770938671,0,185,False,3,9
2025-09-01,BAYVIEW,POINT (-122.388164324 37.746576109),37.74657610947,-122.3881643243,Central Waterfront,10.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,160.50187396724507,3,117,False,0,3
2025-09-01,BAYVIEW,POINT (-122.406969957 37.738754282),37.73875428178,-122.40696995735,Apparel City,10.0,1,0,4,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,643.2095403041727,0,360,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.382345608 37.738663813),37.73866381349,-122.38234560767,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,161.13506685944935,7,121,False,0,3
2025-09-01,MISSION,POINT (-122.4042716 37.749905314),37.74990531439,-122.4042716,Potrero Hill,9.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,96.79421729322311,3,1094,False,0,24
2025-09-01,BAYVIEW,POINT (-122.406254043 37.741852939),37.74185293895,-122.40625404275,Apparel City,9.0,0,0,1,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,709.6774985558637,0,496,False,3,-1
2025-09-01,INGLESIDE,POINT (-122.420910448 37.737707244),37.73770724379,-122.42091044784,Holly Park,9.0,3,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,58.63501143730031,6,133,False,0,-1
2025-09-01,BAYVIEW,POINT (-122.4011054 37.722018914),37.72201891416,-122.4011054,Portola,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,642.3287844720794,0,45,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.384890934 37.742476697),37.74247669731,-122.38489093369,India Basin,10.0,9,1,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,214.9256769206213,8,171,False,0,3
2025-09-01,INGLESIDE,POINT (-122.412287481 37.742260411),37.74226041086,-122.41228748113,Bernal Heights,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,355.3450034396537,4,85,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.380478991 37.738274574),37.73827457409,-122.38047899088,Bayview,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,317.7604947267942,10,25,False,3,3
2025-09-01,BAYVIEW,POINT (-122.377855535 37.739029477),37.73902947737,-122.3778555351,India Basin,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,191.0760175305791,4,12,False,0,3
2025-09-01,BAYVIEW,POINT (-122.377582177 37.740681981),37.74068198097,-122.37758217746,Central Waterfront,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,149.83389705494568,4,2,False,0,3
2025-09-01,BAYVIEW,POINT (-122.385238673 37.745162783),37.7451627834,-122.38523867261,Central Waterfront,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,166.63747402208966,4,168,False,0,3
2025-09-01,BAYVIEW,POINT (-122.385485701 37.745772464),37.7457724637,-122.385485701,Central Waterfront,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,111.29169220285672,3,117,False,0,3
2025-09-01,BAYVIEW,POINT (-122.378335389 37.745950711),37.74595071143,-122.37833538862,Central Waterfront,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,552.1799905629945,0,0,False,3,-1
2025-09-01,TARAVAL,POINT (-122.493500747 37.729027002),37.7290270016,-122.49350074679,Lakeshore,7.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,23.819381320200694,2,12,False,4,-1
2025-09-01,BAYVIEW,POINT (-122.387269965 37.744780384),37.74478038398,-122.38726996472,Central Waterfront,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,173.81772528573234,4,188,False,0,3
2025-09-01,BAYVIEW,POINT (-122.385223889 37.743928557),37.74392855687,-122.38522388913,India Basin,10.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,208.8044938882232,6,173,False,0,3
2025-09-01,BAYVIEW,POINT (-122.397882902 37.754735067),37.75473506714,-122.39788290231,Potrero Hill,10.0,2,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,145.79909499879193,4,118,False,0,-1
2025-09-01,BAYVIEW,POINT (-122.398619938 37.754501477),37.75450147682,-122.39861993819,Potrero Hill,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,203.15275509688576,3,390,False,5,-1
2025-09-01,SOUTHERN,POINT (-122.404803817 37.767199396),37.76719939587,-122.40480381721,Showplace Square,6.0,3,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,356.73238893096783,3,1233,False,5,8
2025-09-01,MISSION,POINT (-122.40567235 37.766664665),37.76666466528,-122.40567234958,Showplace Square,6.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,267.3089199239713,3,1348,False,5,8
2025-09-01,MISSION,POINT (-122.405710643 37.76722071),37.76722070965,-122.40571064346,Showplace Square,6.0,4,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,291.4210583682891,3,1406,False,5,8
2025-09-01,MISSION,POINT (-122.40766198 37.767240677),37.76724067657,-122.40766197985,Showplace Square,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,189.66589287478448,4,1931,False,5,7
2025-09-01,INGLESIDE,POINT (-122.409095652 37.737026883),37.73702688277,-122.4090956524,Bernal Heights,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,616.0135131503911,0,201,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.396651379 37.752630948),37.75263094809,-122.39665137915,Potrero Hill,10.0,3,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,304.4912196979472,3,90,False,3,3
2025-09-01,INGLESIDE,POINT (-122.399387732 37.714138081),37.71413808094,-122.39938773215,Little Hollywood,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,566.0663290257029,0,44,False,3,3
2025-09-01,BAYVIEW,POINT (-122.390980317 37.746792799),37.74679279861,-122.3909803173,Central Waterfront,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,407.2193183733186,3,138,False,3,3
2025-09-01,MISSION,POINT (-122.40908252 37.763122978),37.76312297841,-122.40908252038,Mission,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,135.11463237100327,5,1663,False,5,7
2025-09-01,MISSION,POINT (-122.410286058 37.763239159),37.76323915855,-122.41028605821,Mission,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,139.21855026717316,7,1884,False,5,7
2025-09-01,MISSION,POINT (-122.410555289 37.763039494),37.7630394942,-122.41055528898,Mission,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,166.6631797579099,9,1845,False,5,7
2025-09-01,MISSION,POINT (-122.41122452 37.763535107),37.76353510677,-122.41122451975,Mission,9.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,179.32953138698952,8,2058,False,5,7
2025-09-01,TENDERLOIN,POINT (-122.4183 37.775),37.775,-122.4183,South of Market,6.0,5,3,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,348.86479417249865,4,5732,False,2,-1
2025-09-01,MISSION,POINT (-122.411383795 37.764997593),37.76499759337,-122.41138379492,Mission,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,101.88718303787496,7,2394,False,5,7
2025-09-01,MISSION,POINT (-122.413397926 37.764717995),37.76471799466,-122.41339792562,Mission,9.0,2,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,120.08530311324331,7,2609,False,2,7
2025-09-01,MISSION,POINT (-122.405644219 37.768237143),37.76823714305,-122.40564421909,Showplace Square,6.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,356.9714775709608,3,1472,False,5,8
2025-09-01,MISSION,POINT (-122.413276249 37.767669822),37.76766982242,-122.41327624874,Mission,9.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,197.03357411581587,6,2924,False,2,7
2025-09-01,BAYVIEW,POINT (-122.376673278 37.740499879),37.74049987932,-122.37667327758,Central Waterfront,10.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,70.17606648813768,4,1,False,0,3
2025-09-01,INGLESIDE,POINT (-122.399549 37.71522975),37.71522975036,-122.39954899997,Visitacion Valley,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,554.0036365804308,0,42,False,3,3
2025-09-01,MISSION,POINT (-122.414382943 37.766983202),37.76698320182,-122.41438294339,Mission,9.0,0,0,1,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,213.75000150366785,5,3012,False,2,7
2025-09-01,INGLESIDE,POINT (-122.40039926 37.716529336),37.71652933584,-122.40039926022,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,506.89346494680615,0,49,False,3,3
2025-09-01,INGLESIDE,POINT (-122.400456257 37.718972495),37.71897249484,-122.40045625716,Portola,10.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,610.4702673966549,0,44,False,3,3
2025-09-01,BAYVIEW,POINT (-122.38635393 37.74582848),37.74582848,-122.38635393005,Central Waterfront,10.0,0,0,1,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,77.35670399364459,3,137,False,0,3
2025-09-01,BAYVIEW,POINT (-122.386532123 37.746584402),37.74658440214,-122.38653212328,Central Waterfront,10.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,20.14002073086771,3,97,False,0,3
2025-09-01,INGLESIDE,POINT (-122.419373542 37.723583035),37.72358303511,-122.41937354207,University Mound,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,90.21185664913686,8,11,False,0,6
2025-09-01,BAYVIEW,POINT (-122.386678755 37.751877265),37.75187726521,-122.3866787554,Central Waterfront,10.0,3,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,454.363658146982,1,178,False,3,3
2025-09-01,BAYVIEW,POINT (-122.386804049 37.752737585),37.75273758463,-122.38680404947,Central Waterfront,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,530.4422875846743,0,196,False,3,9
2025-09-01,BAYVIEW,POINT (-122.38327949 37.754479528),37.75447952831,-122.38327949018,Central Waterfront,10.0,0,0,0,4,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,574.4492133806472,0,79,False,3,9
2025-09-01,TARAVAL,POINT (-122.479663901 37.744771122),37.74477112156,-122.47966390103,Parkside,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,140.88792278602065,4,51,False,4,-1
2025-09-01,TENDERLOIN,POINT (-122.4183 37.775),37.775,-122.4183,South of Market,6.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,348.86479417249865,4,5732,False,2,-1
2025-09-01,BAYVIEW,POINT (-122.4032855 37.722153114),37.72215311417,-122.4032855,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,512.192750409734,0,50,False,3,3
2025-09-01,TENDERLOIN,POINT (-122.4183 37.775),37.775,-122.4183,South of Market,6.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,348.86479417249865,4,5732,False,2,-1
2025-09-01,BAYVIEW,POINT (-122.414489 37.723639314),37.72363931418,-122.414489,University Mound,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,104.16319693218408,7,7,False,0,6
2025-09-01,TENDERLOIN,POINT (-122.4183 37.775),37.775,-122.4183,South of Market,6.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,348.86479417249865,4,5732,False,2,-1
2025-09-01,BAYVIEW,POINT (-122.4104945 37.727827714),37.72782771421,-122.4104945,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,109.75622243953508,7,22,False,0,6
2025-09-01,SOUTHERN,POINT (-122.389643629 37.791112841),37.79111284097,-122.38964362903,Rincon Hill,6.0,0,0,0,1,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,113.21837017278555,2,323,False,5,10
2025-09-01,BAYVIEW,POINT (-122.406186 37.725239314),37.72523931419,-122.406186,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,165.22951903628086,7,55,False,0,-1
2025-09-01,BAYVIEW,POINT (-122.4063026 37.723352114),37.72335211417,-122.4063026,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,330.1375568528066,1,50,False,3,-1
2025-09-01,BAYVIEW,POINT (-122.408702 37.726019314),37.7260193142,-122.408702,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,226.70418226137883,7,41,False,0,21
2025-09-01,BAYVIEW,POINT (-122.4109248 37.726887714),37.7268877142,-122.4109248,Portola,9.0,0,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,199.19849153389788,10,23,False,0,21
2025-09-01,TARAVAL,POINT (-122.494514957 37.743223346),37.74322334609,-122.49451495707,Outer Sunset,4.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,487.86863988291583,1,48,False,1,20
2025-09-01,MISSION,POINT (-122.412350722 37.768184756),37.76818475564,-122.41235072182,Mission,9.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,225.3060992242663,6,3003,False,2,7
2025-09-01,MISSION,POINT (-122.41224613 37.763586874),37.7635868744,-122.41224613043,Mission,9.0,3,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,178.43917786691702,10,2171,False,5,7
2025-09-01,TARAVAL,POINT (-122.506448776 37.72872152),37.72872152,-122.50644877553,Lakeshore,7.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,628.1826141322916,0,0,False,1,-1
2025-09-01,TARAVAL,POINT (-122.484252155 37.748328655),37.74832865542,-122.48425215483,Outer Sunset,4.0,1,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,512.3692644154102,0,15,False,1,-1
2025-09-01,MISSION,POINT (-122.412674138 37.760633878),37.76063387834,-122.41267413844,Mission,9.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,54.960467683110046,11,1699,False,5,-1
2025-09-01,TARAVAL,POINT (-122.481723838 37.751511707),37.7515117066,-122.48172383755,Outer Sunset,4.0,0,1,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,652.0566437612048,0,31,False,1,-1
2025-09-01,MISSION,POINT (-122.412684398 37.761571021),37.76157102143,-122.41268439791,Mission,9.0,3,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,120.28858155605836,12,1839,False,5,7
2025-09-01,TARAVAL,POINT (-122.477255277 37.717496584),37.71749658396,-122.47725527734,Parkmerced,7.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,602.8908835841727,0,2,False,1,-1
2025-09-01,MISSION,POINT (-122.418485714 37.768916398),37.76891639825,-122.41848571371,Mission,9.0,0,0,0,2,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,193.37272677513937,4,4392,False,2,22
2025-09-01,MISSION,POINT (-122.404573045 37.749271513),37.74927151339,-122.40457304544,Potrero Hill,10.0,0,0,3,4,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,100.2269791999255,2,1102,False,0,24
2025-09-01,RICHMOND,POINT (-122.469421215 37.782609434),37.78260943367,-122.46942121536,Inner Richmond,1.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,134.02633277950633,6,251,False,4,12
2025-09-01,RICHMOND,POINT (-122.469745092 37.780959104),37.78095910441,-122.46974509209,Inner Richmond,1.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,163.97396336482078,1,263,False,4,12
2025-09-01,TARAVAL,POINT (-122.507221922 37.743330986),37.74333098619,-122.50722192228,Outer Sunset,4.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,167.5587561402586,1,21,False,4,19
2025-09-01,TARAVAL,POINT (-122.507119998 37.74355528),37.74355528011,-122.50711999834,Outer Sunset,4.0,2,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,186.80753840995763,1,24,False,4,19
2025-09-01,RICHMOND,POINT (-122.463087514 37.780911671),37.78091167147,-122.46308751404,Inner Richmond,1.0,0,0,1,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,250.87212300799388,3,230,False,4,12
2025-09-01,RICHMOND,POINT (-122.462275475 37.780777587),37.78077758714,-122.46227547526,Inner Richmond,1.0,0,0,2,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,226.64552170751963,4,199,False,4,12
2025-09-01,RICHMOND,POINT (-122.478802577 37.780509153),37.78050915276,-122.47880257666,Outer Richmond,1.0,0,0,3,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,120.44342124769136,4,204,False,4,12
2025-09-01,BAYVIEW,POINT (-122.413814504 37.723637009),37.72363700911,-122.4138145038,University Mound,9.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,108.2811518103754,7,8,False,0,6
2025-09-01,INGLESIDE,POINT (-122.410855177 37.718874943),37.71887494269,-122.41085517677,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,163.32627459715397,5,23,False,0,-1
2025-09-01,INGLESIDE,POINT (-122.410459206 37.718992798),37.71899279842,-122.41045920578,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,196.76427623007083,5,22,False,0,-1
2025-09-01,INGLESIDE,POINT (-122.410180171 37.719062706),37.7190627056,-122.41018017061,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,220.89787295448343,5,21,False,0,21
2025-09-01,INGLESIDE,POINT (-122.409519741 37.719235421),37.71923542081,-122.40951974094,Portola,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,278.8163334520403,3,21,False,0,-1
2025-09-01,INGLESIDE,POINT (-122.416231379 37.714824522),37.71482452203,-122.4162313786,McLaren Park,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,78.3855440774857,5,3,False,0,-1
2025-09-01,INGLESIDE,POINT (-122.415461633 37.713605841),37.71360584085,-122.41546163334,McLaren Park,10.0,1,0,0,0,2025/10/02 03:43:38 PM,2025/10/02 02:02:39 PM,32.03580257784418,3,8,False,0,-1
